"pathway","label","padj","enrichment score"
"REACTOME_CELL_CELL_COMMUNICATION","monoculture","1","0.693084641887079"
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS","monoculture","1","0.506321434839153"
"REACTOME_CELL_JUNCTION_ORGANIZATION","monoculture","1","0.506321434839153"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","monoculture","1","0.612563905412624"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX","monoculture","1","0.586956520411441"
"REACTOME_CHROMATIN_MODIFYING_ENZYMES","monoculture","1","0.645330888562784"
"REACTOME_CHROMOSOME_MAINTENANCE","monoculture","1","0.614030414425697"
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS","monoculture","1","0.439799331103679"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","monoculture","1","0.640187778648186"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS","monoculture","1","0.464570279480172"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING","monoculture","1","0.659521595944514"
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES","monoculture","1","0.731218697829716"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER","monoculture","1","-0.48489932885906"
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE","monoculture","1","-0.511705685618729"
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","monoculture","1","0.559451495882181"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY","monoculture","1","0.642036424664227"
"REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES","monoculture","1","0.665551839464883"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","monoculture","1","0.595343056481768"
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION","monoculture","1","0.606010016694491"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS","monoculture","1","0.656641506015308"
"REACTOME_DAP12_INTERACTIONS","monoculture","1","0.515708130290796"
"REACTOME_DAP12_SIGNALING","monoculture","1","0.515708130290796"
"REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING","monoculture","1","0.517529215358931"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","monoculture","1","-0.52754590984975"
"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX","monoculture","1","-0.667779632721202"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY","monoculture","1","0.5832601982054"
"REACTOME_DECTIN_2_FAMILY","monoculture","1","-0.649415692821369"
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS","monoculture","1","0.674923196720863"
"REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE","monoculture","1","-0.587646076794658"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","monoculture","1","0.650498604120856"
"REACTOME_DEVELOPMENTAL_BIOLOGY","monoculture","1","0.605221371643594"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","monoculture","1","-0.52754590984975"
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH","monoculture","1","0.629214771477807"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","monoculture","1","0.619049607943881"
"REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1","monoculture","1","-0.568561872909699"
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","monoculture","1","0.550167224080268"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","monoculture","1","0.733557960286924"
"REACTOME_DNA_METHYLATION","monoculture","1","0.57762938230384"
"REACTOME_DNA_STRAND_ELONGATION","monoculture","1","0.72276004331023"
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE","monoculture","1","-0.545909849749583"
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY","monoculture","1","-0.667779632721202"
"REACTOME_DRUG_ADME","monoculture","1","0.583628461472505"
"REACTOME_DSCAM_INTERACTIONS","monoculture","1","0.517529215358931"
"REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE","monoculture","1","0.630871407116159"
"REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS","monoculture","1","0.702838063439065"
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS","monoculture","1","0.565943238731219"
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT","monoculture","1","0.702838063439065"
"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE","monoculture","1","0.653846153846154"
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING","monoculture","1","0.467257265866992"
"REACTOME_EPHRIN_SIGNALING","monoculture","1","0.517529215358931"
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS","monoculture","1","0.515344591100774"
"REACTOME_EPH_EPHRIN_SIGNALING","monoculture","1","0.517663530588079"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS","monoculture","1","-0.638795986622074"
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","monoculture","1","0.679474450954936"
"REACTOME_EXTENSION_OF_TELOMERES","monoculture","1","0.595317725752508"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","monoculture","1","-0.464765100671141"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","monoculture","1","-0.543624161073825"
"REACTOME_FATTY_ACID_METABOLISM","monoculture","1","0.583999635895696"
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION","monoculture","1","-0.638795986622074"
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION","monoculture","1","-0.48489932885906"
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","monoculture","1","0.619637360825785"
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","monoculture","1","0.470383845939554"
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING","monoculture","1","0.594456740831182"
"REACTOME_FLT3_SIGNALING","monoculture","1","0.700134021379161"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE","monoculture","1","-0.555926544240401"
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER","monoculture","1","0.66110183639399"
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF","monoculture","1","0.699499165275459"
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX","monoculture","1","-0.667779632721202"
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","monoculture","1","-0.689482470784641"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES","monoculture","1","-0.667779632721202"
"REACTOME_G2_M_CHECKPOINTS","monoculture","1","0.66330871580615"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","monoculture","1","0.550335570115881"
"REACTOME_GAB1_SIGNALOSOME","monoculture","1","0.700660051038084"
"REACTOME_GABA_B_RECEPTOR_ACTIVATION","monoculture","1","-0.54180602006689"
"REACTOME_GABA_RECEPTOR_ACTIVATION","monoculture","1","-0.54180602006689"
"REACTOME_GAP_JUNCTION_DEGRADATION","monoculture","1","0.571189279731993"
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","monoculture","1","0.570428938881436"
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES","monoculture","1","0.574290484140234"
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION","monoculture","1","0.439799331103679"
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","monoculture","1","0.439799331103679"
"REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS","monoculture","1","0.439799331103679"
"REACTOME_GLUCONEOGENESIS","monoculture","1","0.676126878130217"
"REACTOME_GLUCOSE_METABOLISM","monoculture","1","0.676126878130217"
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE","monoculture","1","-0.545909849749583"
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","monoculture","1","-0.564273789649416"
"REACTOME_GPER1_SIGNALING","monoculture","1","0.440536013400335"
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE","monoculture","1","0.682672146351151"
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS","monoculture","1","-0.561872909698997"
"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS","monoculture","1","0.43858952344382"
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS","monoculture","1","0.43956355982691"
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","monoculture","1","0.441275167785235"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","monoculture","1","-0.56093489148581"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA","monoculture","1","-0.56093489148581"
"REACTOME_G_PROTEIN_ACTIVATION","monoculture","1","-0.56093489148581"
"REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING","monoculture","1","-0.56093489148581"
"REACTOME_G_PROTEIN_MEDIATED_EVENTS","monoculture","1","-0.540901502504174"
"REACTOME_HATS_ACETYLATE_HISTONES","monoculture","1","0.650600949909704"
"REACTOME_HCMV_INFECTION","monoculture","1","0.686333424983976"
"REACTOME_HCMV_LATE_EVENTS","monoculture","1","0.547952037385773"
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ","monoculture","1","0.549248747913189"
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","monoculture","1","0.549248747913189"
"REACTOME_HEMOSTASIS","monoculture","1","0.572708353678218"
"REACTOME_HIV_INFECTION","monoculture","1","0.617224634386456"
"REACTOME_HIV_LIFE_CYCLE","monoculture","1","0.633524839319771"
"REACTOME_HIV_TRANSCRIPTION_INITIATION","monoculture","1","0.67774886553045"
"REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA","monoculture","1","0.731218697829716"
"REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID","monoculture","1","-0.52754590984975"
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1","monoculture","1","0.66110183639399"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","monoculture","1","-0.632107023411371"
"REACTOME_INACTIVATION_OF_CDC42_AND_RAC1","monoculture","1","0.517529215358931"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING","monoculture","1","0.634390651085142"
"REACTOME_INFECTIOUS_DISEASE","monoculture","1","0.578270110999026"
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","monoculture","1","-0.511705685618729"
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE","monoculture","1","0.547266061025486"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","monoculture","1","0.437996095359956"
"REACTOME_INTEGRATION_OF_PROVIRUS","monoculture","1","0.630871407116159"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","monoculture","1","-0.550167224080268"
"REACTOME_INTEGRIN_SIGNALING","monoculture","1","0.566889632107023"
"REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS","monoculture","1","0.629194345062252"
"REACTOME_INTERFERON_GAMMA_SIGNALING","monoculture","1","0.618729096989967"
"REACTOME_INTERFERON_SIGNALING","monoculture","1","0.614097515383917"
"REACTOME_INTERLEUKIN_10_SIGNALING","monoculture","1","-0.697829716193656"
"REACTOME_INTERLEUKIN_17_SIGNALING","monoculture","1","0.641122166585588"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","monoculture","1","-0.477310924369748"
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS","monoculture","1","0.55355242372325"
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION","monoculture","1","-0.555926544240401"
"REACTOME_INWARDLY_RECTIFYING_K_CHANNELS","monoculture","1","-0.56093489148581"
"REACTOME_ION_CHANNEL_TRANSPORT","monoculture","1","0.664186278058566"
"REACTOME_ION_HOMEOSTASIS","monoculture","1","0.625565470669986"
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES","monoculture","1","0.625565470669986"
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX","monoculture","1","0.641122166585588"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","monoculture","1","0.54574852518239"
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN","monoculture","1","0.659432387312187"
"REACTOME_ISG15_ANTIVIRAL_MECHANISM","monoculture","1","0.660525174016952"
"REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1","monoculture","1","0.641122166585588"
"REACTOME_KEAP1_NFE2L2_PATHWAY","monoculture","1","0.683273706943663"
"REACTOME_KERATINIZATION","monoculture","1","-0.689482470784641"
"REACTOME_KILLING_MECHANISMS","monoculture","1","0.516722408026756"
"REACTOME_L1CAM_INTERACTIONS","monoculture","1","0.497487477556723"
"REACTOME_LAGGING_STRAND_SYNTHESIS","monoculture","1","0.59432387312187"
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY","monoculture","1","0.683282000011527"
"REACTOME_LEISHMANIA_INFECTION","monoculture","1","0.432251394872646"
"REACTOME_LONG_TERM_POTENTIATION","monoculture","1","0.552587646076795"
"REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME","monoculture","1","-0.667779632721202"
"REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS","monoculture","1","-0.502504173622704"
"REACTOME_MAP2K_AND_MAPK_ACTIVATION","monoculture","1","0.672249154199643"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","monoculture","1","0.6342586682076"
"REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION","monoculture","1","-0.64440734557596"
"REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT","monoculture","1","0.509907305749693"
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS","monoculture","1","-0.667779632721202"
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS","monoculture","1","-0.667779632721202"
"REACTOME_MEMBRANE_TRAFFICKING","monoculture","1","0.549441615336369"
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES","monoculture","1","-0.656093489148581"
"REACTOME_METABOLISM_OF_RNA","monoculture","1","0.588717700318001"
"REACTOME_METHYLATION","monoculture","1","-0.500834724540901"
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1","monoculture","1","0.517529215358931"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","monoculture","1","0.517529215358931"
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS","monoculture","1","0.697829716193656"
"REACTOME_MISMATCH_REPAIR","monoculture","1","0.59432387312187"
"REACTOME_MITOTIC_PROPHASE","monoculture","1","0.617950047349247"
"REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE","monoculture","1","0.608696598665936"
"REACTOME_MRNA_SPLICING","monoculture","1","0.583465644166322"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","monoculture","1","0.56211917051743"
"REACTOME_MUSCLE_CONTRACTION","monoculture","1","0.6784997695099"
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE","monoculture","1","0.541028490274972"
"REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION","monoculture","1","0.675776483512688"
"REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION","monoculture","1","0.562202337082329"
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","monoculture","1","0.540789721307764"
"REACTOME_NEGATIVE_REGULATION_OF_FLT3","monoculture","1","0.701168614357262"
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK","monoculture","1","-0.485714285714286"
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS","monoculture","1","0.536744515066867"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","monoculture","1","0.530430631865934"
"REACTOME_NETRIN_1_SIGNALING","monoculture","1","0.517529215358931"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","monoculture","1","0.436268048995722"
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE","monoculture","1","-0.546822742474916"
"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES","monoculture","1","0.692821368948247"
"REACTOME_NOD1_2_SIGNALING_PATHWAY","monoculture","1","0.641122166585588"
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3","monoculture","1","0.617696160267112"
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ","monoculture","1","0.551088777219431"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD","monoculture","1","0.608134952074559"
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","monoculture","1","0.537562604340568"
"REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE","monoculture","1","-0.545909849749583"
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","monoculture","1","-0.667779632721202"
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS","monoculture","1","0.617696160267112"
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY","monoculture","1","-0.667779632721202"
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK","monoculture","1","0.495955273629923"
"REACTOME_NTRK2_ACTIVATES_RAC1","monoculture","1","0.517529215358931"
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN","monoculture","1","0.62258310910795"
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","monoculture","1","0.683273706943663"
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY","monoculture","1","-0.712854757929883"
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS","monoculture","1","0.640553548691211"
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS","monoculture","1","0.614357262103506"
"REACTOME_NUCLEOTIDE_CATABOLISM","monoculture","1","-0.550918196994992"
"REACTOME_NUCLEOTIDE_SALVAGE","monoculture","1","0.554257095158598"
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI","monoculture","1","-0.589315525876461"
"REACTOME_OAS_ANTIVIRAL_RESPONSE","monoculture","1","-0.692821368948247"
"REACTOME_ONCOGENE_INDUCED_SENESCENCE","monoculture","1","-0.523411371237458"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","monoculture","1","0.672249154199643"
"REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1","monoculture","1","-0.667779632721202"
"REACTOME_P75NTR_REGULATES_AXONOGENESIS","monoculture","1","-0.509181969949916"
"REACTOME_PARASITE_INFECTION","monoculture","1","0.472030668055885"
"REACTOME_PCP_CE_PATHWAY","monoculture","1","0.628894832022734"
"REACTOME_PD_1_SIGNALING","monoculture","1","0.702341137123746"
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS","monoculture","1","-0.50251256281407"
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM","monoculture","1","0.670438863513076"
"REACTOME_PHENYLALANINE_METABOLISM","monoculture","1","0.670438863513076"
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C","monoculture","1","-0.511705685618729"
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER","monoculture","1","-0.48489932885906"
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING","monoculture","1","0.584307178631052"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","monoculture","1","0.532644187169679"
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN","monoculture","1","-0.649415692821369"
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION","monoculture","1","0.566889632107023"
"REACTOME_PLATELET_CALCIUM_HOMEOSTASIS","monoculture","1","0.706176961602671"
"REACTOME_PLATELET_HOMEOSTASIS","monoculture","1","0.586325189561161"
"REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR","monoculture","1","-0.567612687813022"
"REACTOME_POLYMERASE_SWITCHING","monoculture","1","0.59432387312187"
"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE","monoculture","1","0.59432387312187"
"REACTOME_POTASSIUM_CHANNELS","monoculture","1","-0.56093489148581"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS","monoculture","1","0.671249085997952"
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA","monoculture","1","0.697309184235357"
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS","monoculture","1","-0.56093489148581"
"REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING","monoculture","1","0.561872909698997"
"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI","monoculture","1","0.561872909698997"
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","monoculture","1","0.721456875868773"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","monoculture","1","0.597303624038882"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","monoculture","1","0.550167224080268"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE","monoculture","1","0.59432387312187"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","monoculture","1","0.59432387312187"
"REACTOME_PROGRAMMED_CELL_DEATH","monoculture","1","0.632170412078361"
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR","monoculture","1","0.439799331103679"
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES","monoculture","1","-0.546822742474916"
"REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT","monoculture","1","0.607679465776294"
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES","monoculture","1","0.51657172524216"
"REACTOME_PURINE_CATABOLISM","monoculture","1","-0.550918196994992"
"REACTOME_PURINE_SALVAGE","monoculture","1","0.554257095158598"
"REACTOME_PYROPTOSIS","monoculture","1","0.702838063439065"
"REACTOME_RAB_GERANYLGERANYLATION","monoculture","1","0.705531800921135"
"REACTOME_RAC1_GTPASE_CYCLE","monoculture","1","0.64410801446997"
"REACTOME_RAP1_SIGNALLING","monoculture","1","0.518558151522363"
"REACTOME_RAS_PROCESSING","monoculture","1","0.670538518280818"
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES","monoculture","1","-0.545909849749583"
"REACTOME_RECYCLING_PATHWAY_OF_L1","monoculture","1","0.509169828296204"
"REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS","monoculture","1","0.706176961602671"
"REACTOME_REGULATED_NECROSIS","monoculture","1","0.702838063439065"
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS","monoculture","1","0.537562604340568"
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","monoculture","1","0.658925664146618"
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE","monoculture","1","0.63643368482433"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","monoculture","1","0.503441517480532"
"REACTOME_REGULATION_OF_INSULIN_SECRETION","monoculture","1","0.440536013400335"
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION","monoculture","1","0.719035250513691"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION","monoculture","1","0.704165947065454"
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL","monoculture","1","-0.638795986622074"
"REACTOME_REGULATION_OF_TP53_ACTIVITY","monoculture","1","0.64903540597225"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","monoculture","1","0.627419509922168"
"REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS","monoculture","1","0.559265442404007"
"REACTOME_REPRESSION_OF_WNT_TARGET_GENES","monoculture","1","-0.667779632721202"
"REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING","monoculture","1","0.561482461225901"
"REACTOME_RHOBTB1_GTPASE_CYCLE","monoculture","1","-0.525876460767947"
"REACTOME_RHOBTB2_GTPASE_CYCLE","monoculture","1","0.474916387959866"
"REACTOME_RHOBTB_GTPASE_CYCLE","monoculture","1","0.474916387959866"
"REACTOME_RHOF_GTPASE_CYCLE","monoculture","1","0.652509191149728"
"REACTOME_RHOH_GTPASE_CYCLE","monoculture","1","0.658296076562029"
"REACTOME_RHOJ_GTPASE_CYCLE","monoculture","1","0.609201653885118"
"REACTOME_RHOQ_GTPASE_CYCLE","monoculture","1","0.5892728173479"
"REACTOME_RHO_GTPASES_ACTIVATE_CIT","monoculture","1","0.596172698113609"
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS","monoculture","1","0.516514445588534"
"REACTOME_RHO_GTPASES_ACTIVATE_KTN1","monoculture","1","-0.483277591973244"
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES","monoculture","1","0.517587939698492"
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS","monoculture","1","0.59355155934745"
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS","monoculture","1","0.536467787903631"
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS","monoculture","1","0.653266326331858"
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","monoculture","1","0.470127729191238"
"REACTOME_RHO_GTPASE_CYCLE","monoculture","1","0.619765314837978"
"REACTOME_RHO_GTPASE_EFFECTORS","monoculture","1","0.554962564561967"
"REACTOME_RIBAVIRIN_ADME","monoculture","1","0.652114450844749"
"REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1","monoculture","1","-0.528428093645485"
